timestep, s, u, i, r
0, 587, 0, 12, 1
1, 587, 0, 11, 2
2, 587, 0, 9, 4
3, 587, 0, 8, 5
4, 587, 0, 8, 5
5, 587, 0, 7, 6
6, 587, 0, 6, 7
7, 587, 0, 5, 8
8, 587, 0, 4, 9
9, 587, 0, 3, 10
10, 587, 0, 3, 10
11, 587, 0, 3, 10
12, 587, 0, 3, 10
13, 587, 0, 3, 10
14, 587, 0, 3, 10
15, 587, 0, 2, 11
16, 587, 0, 2, 11
17, 587, 0, 2, 11
18, 587, 0, 1, 12
19, 587, 0, 1, 12
20, 587, 0, 1, 12
21, 587, 0, 0, 13
