timestep, s, u, i, r
0, 591, 0, 8, 1
1, 591, 0, 7, 2
2, 591, 0, 6, 3
3, 591, 0, 6, 3
4, 591, 0, 6, 3
5, 591, 0, 6, 3
6, 591, 0, 5, 4
7, 591, 0, 4, 5
8, 591, 0, 4, 5
9, 591, 0, 4, 5
10, 591, 0, 4, 5
11, 591, 0, 4, 5
12, 591, 0, 4, 5
13, 591, 0, 3, 6
14, 591, 0, 1, 8
15, 591, 0, 1, 8
16, 591, 0, 0, 9
