timestep, s, u, i, r
0, 578, 0, 20, 2
1, 578, 0, 19, 3
2, 578, 0, 16, 6
3, 578, 0, 14, 8
4, 578, 0, 11, 11
5, 578, 0, 9, 13
6, 578, 0, 7, 15
7, 578, 0, 7, 15
8, 578, 0, 6, 16
9, 578, 0, 6, 16
10, 578, 0, 6, 16
11, 578, 0, 6, 16
12, 578, 0, 5, 17
13, 578, 0, 4, 18
14, 578, 0, 3, 19
15, 578, 0, 2, 20
16, 578, 0, 2, 20
17, 578, 0, 2, 20
18, 578, 0, 2, 20
19, 578, 0, 1, 21
20, 578, 0, 0, 22
